type,name,address,capacity,code
有料老人ホーム,介護付き高齢者向け住宅　いなぐまの虹,岡崎市稲熊町字5-112,39,23202
有料老人ホーム,特定施設老人ホームやはぎ介護センタースミレ,岡崎市大和町字塗御堂60-１,35,23202
有料老人ホーム,特定施設有料老人ホームうらら館,岡崎市大西2丁目6番地6,30,23202
軽費老人ホーム,ケアハウスヴィラ額田,岡崎市夏山町字シモツキテン１番地１,30,23202
有料老人ホーム,有料老人ホームアルクオーレ岡崎戸崎,岡崎市戸崎町字藤狭１番地１９４,29,23202
有料老人ホーム（地域密着型）,特定施設老人ホーム　岡崎介護センタースミレ,岡崎市細川町字下大針１９３－１,29,23202
有料老人ホーム（地域密着型）,暮らしの杜　ふくろうの家,岡崎市羽根町字若宮３０－１,29,23202
有料老人ホーム（地域密着型）,よっこらしょっ青い鳥,岡崎市昭和町字天神18番地,21,23202
有料老人ホーム（地域密着型）,特定施設　さかそう,岡崎市坂左右町西之郷８－１,0,23202
軽費老人ホーム,ケアハウス　ユーハウスいわと,一宮市浅井町黒岩字宮東２９番地,70,23203
有料老人ホーム,Kライン・ケアレジデンス一宮,一宮市下沼町１丁目15-2,60,23203
有料老人ホーム,ニッケあすも一宮,一宮市今伊勢町本神戸字前畑１,58,23203
有料老人ホーム,混合型特定施設　いぶき,一宮市木曽川町黒田字井桁畔２２４－１,56,23203
有料老人ホーム,有料老人ホーム　なごみ,一宮市東五城字篭島２８番地,51,23203
有料老人ホーム,有料老人ホーム　遊楽苑一宮,一宮市長島町1-3,39,23203
軽費老人ホーム,ケアハウス　露庵,一宮市千秋町佐野字五反田15番地,36,23203
有料老人ホーム,有料老人ホーム　たんぽぽ森本の家,一宮市森本１丁目20番15号,35,23203
有料老人ホーム,有料老人ホーム　スマイルコート黒田,一宮市木曽川町黒田字西町南３４番地２,30,23203
有料老人ホーム,介護付有料老人ホーム　やまとの憩,一宮市大和町福森字郷中58番地2,30,23203
有料老人ホーム,介護付有料老人ホーム　さくら苑,一宮市浅野字居森野84番地,24,23203
軽費老人ホーム,コムネックスみづほ特定入居者生活介護,一宮市木曽川町黒田字西沼５２番地,18,23203
有料老人ホーム,ミソノピア株式会社,瀬戸市緑町二丁目１１番地,203,23204
有料老人ホーム,介護付有料老人ホームBeautifulHouseひなた,瀬戸市西長根町17番地の1,66,23204
有料老人ホーム,シンシア瀬戸深川,瀬戸市泉町88-1,41,23204
有料老人ホーム,介護付有料老人ホーム　しなのの里,瀬戸市品野町三丁目138番地,34,23204
有料老人ホーム,介護付有料老人ホーム　和～赤重館～,瀬戸市赤重町117-3,19,23204
有料老人ホーム,介護付有料老人ホーム　和～桜館～,瀬戸市水無瀬町135番地,15,23204
有料老人ホーム,有料老人ホーム　エスケア半田,半田市岩滑中町一丁目13番地,72,23205
有料老人ホーム,エイジトピア知多,半田市彦洲町四丁目165番地1,30,23205
有料老人ホーム（地域密着型）,地域密着型特定施設入居者生活介護サンケアはんだ,半田市浜田町1丁目６８－４,29,23205
有料老人ホーム,ウェルハートはんだ,半田市板山町２－１２４,24,23205
有料老人ホーム,ベティさんの家　高蔵寺,春日井市中央台1丁目1－6,121,23206
有料老人ホーム,サントピア朝宮,春日井市大手田酉町1丁目2-5,50,23206
有料老人ホーム,和の風　高蔵寺,春日井市気噴町3丁目13番地5,48,23206
有料老人ホーム,シンシア春日井,春日井市篠木町8-2956,48,23206
有料老人ホーム,サン太陽ホーム春日井,春日井市上条町1丁目118-2,48,23206
有料老人ホーム,シンシア勝川,春日井市旭町二丁目33番地,46,23206
有料老人ホーム,ロイヤルホーム春日井,春日井市東野新町２丁目１６番地の２,42,23206
有料老人ホーム,ベティさんの家　神領,春日井市神領町二丁目23番地5,40,23206
軽費老人ホーム,ケアハウス一晃,豊川市御津町赤根山田12番地,50,23207
有料老人ホーム,介護付有料老人ホーム　シニアヴィラ　パトリ,豊川市国府町下河原3-1,44,23207
有料老人ホーム,めるしい豊川,豊川市本野町百々44-1,42,23207
軽費老人ホーム,特定施設入居者生活介護陽だまりの里,津島市下切町字見祢ツ１１番地,100,23208
有料老人ホーム,みんなの家,津島市宇治町小切９５,50,23208
有料老人ホーム,博愛ナーシングヴィラ,刈谷市野田町北口95番地,108,23210
有料老人ホーム,介護付有料老人ホーム　ファミリィエ,刈谷市一里山町中本山38番地,70,23210
軽費老人ホーム,ケアハウス　シルバーピアかりや,刈谷市小垣江町白沢４５番地,30,23210
有料老人ホーム（地域密着型）,介護付有料老人ホームゴールドピアみささが,刈谷市高須町懸貝27番地6,29,23210
有料老人ホーム,有料老人ホーム　豊田ほっとかん,豊田市本新町７丁目４８番地６,106,23211
有料老人ホーム,有料老人ホーム　ラルガヴィーダ,豊田市西町6－2－8,97,23211
有料老人ホーム,アンサンブル豊田曙,豊田市曙町1丁目37-1,40,23211
有料老人ホーム,介護付有料老人ホームころもガーデン,豊田市喜多町２丁目１７０,40,23211
有料老人ホーム,介護付有料老人ホーム　敬愛苑,豊田市四郷町天道1-23,33,23211
有料老人ホーム,特定施設老人ホーム　豊田介護センタースミレ,豊田市中町蔵前４０,25,23211
有料老人ホーム,すまいる駒場　有料老人ホーム,豊田市駒場町元城57-2,20,23211
有料老人ホーム（地域密着型）,介護付有料老人ホーム　みどりの家,安城市北山崎町北浦18,29,23212
有料老人ホーム（地域密着型）,すえひろ翔裕館,安城市末広町9-27,29,23212
サ高住（地域密着型）,すえひろ翔裕館,安城市末広町9-27,29,23212
有料老人ホーム,介護付有料老人ホームシルヴィー西尾,西尾市田貫町市川原７３,40,23213
有料老人ホーム,ナーシングホーム形原,蒲郡市形原町北新田４１－１,60,23214
有料老人ホーム,シルバーホームほほえみ,犬山市前原西三丁目３２番,24,23215
有料老人ホーム,介護付有料老人ホーム　さゆみの里,犬山市大字羽黒字高見２２－１,20,23215
有料老人ホーム,介護付き有料老人ホーム海椙の郷,常滑市虹の丘5丁目115番地,40,23216
有料老人ホーム,たきたやわらぎ邸,常滑市原松町5-88,38,23216
有料老人ホーム,介護付有料老人ホームセントレアライフ常滑,常滑市長峰三ノ切49番７,30,23216
有料老人ホーム,サンハートライフ　常滑,常滑市山方町６丁目７番地の１,30,23216
有料老人ホーム,介護付有料老人ホームひだかの憩,江南市飛高町宮町１２７番地,34,23217
有料老人ホーム,コンフォート・ビラ 藤華,江南市勝佐町本郷１７５番地,30,23217
有料老人ホーム,あみーご倶楽部江南,江南市赤童子町桜道243-1,30,23217
軽費老人ホーム,社会福祉法人　紫水会　ケアハウスオーネスト小牧台,小牧市大字大山字岩次208番地の7,100,23219
有料老人ホーム,介護付有料老人ホーム　こまきの憩,小牧市大字北外山1854番地１,44,23219
有料老人ホーム,有料老人ホーム　あみーご倶楽部　小牧,小牧市大字岩崎731-1,30,23219
有料老人ホーム,さわやか いなざわ館,稲沢市平和町前平53-1,60,23220
軽費老人ホーム,ケアハウス信竜,稲沢市大塚北9-34-1,35,23220
有料老人ホーム,介護付有料老人ホームいなざわの憩,稲沢市一色川俣町149番地1,30,23220
軽費老人ホーム（地域密着型）,社会福祉法人　信竜会　ケアハウス信竜２號舘,稲沢市大塚北９丁目３３番,29,23220
有料老人ホーム,ケアホーム虹の森,新城市川田字本宮道8番地29,52,23221
有料老人ホーム,ベティさんの家　太田川,東海市大田町天尾崎20－1,60,23222
有料老人ホーム,ゆうえん東海,東海市富木島町新道才66番地1,55,23222
有料老人ホーム,フラワーサーチ大府,大府市半月町3丁目230,90,23223
有料老人ホーム,長寿の郷,大府市柊山町４丁目１８５,60,23223
有料老人ホーム,介護付き有料老人ホーム　さふらん大府,大府市吉田町半ノ木１番,50,23223
有料老人ホーム（地域密着型）,介護付有料老人ホーム　ケアビレッジさくらぎ,大府市桜木町4丁目1番地1,20,23223
有料老人ホーム,フェリーチェ知多,知多市八幡字向長曽98番地,60,23224
有料老人ホーム,フェリーチェ,知多市岡田字大曽７番地の１,54,23224
有料老人ホーム,介護付有料老人ホーム　ワンズヴィラ池鯉鮒,知立市山屋敷町富士塚１番地６０,30,23225
有料老人ホーム,介護付有料老人ホームBeautifulHouse こだち,尾張旭市井田町4丁目86,80,23226
有料老人ホーム,フローラユーアイ,尾張旭市南栄町黒石６１番地1,61,23226
軽費老人ホーム,ケアハウス高浜安立,高浜市芳川町１－２－４８,50,23227
軽費老人ホーム,アサヒサンクリーン高浜ケアハウス,高浜市湯山町5-7-5,30,23227
軽費老人ホーム,ケアハウス湯山安立,高浜市湯山町5丁目7番地5,30,23227
有料老人ホーム,グリーンヒルズケア相生,豊明市沓掛町山新田５０番1,120,23229
軽費老人ホーム,特定施設ケアハウス勅使,豊明市沓掛町山新田５５番地１,50,23229
有料老人ホーム,ケアタウン豊明,豊明市三崎町中ノ坪24-8,32,23229
有料老人ホーム,リバーサイドケア　赤池,日進市赤池町屋下３７３,100,23230
有料老人ホーム,シルバーホーム「まきば」,日進市米野木町南山987-88,55,23230
軽費老人ホーム,ケアハウス寿老苑,日進市赤池町屋下３５４番地,50,23230
軽費老人ホーム,ケアハウスパシフィック,田原市南神戸町東浜辺77番地1,100,23231
有料老人ホーム,特定施設　ピーターラビットの家,愛西市町方町二ツ橋104,24,23232
有料老人ホーム,ハイジの家,愛西市町方町二ッ橋105,21,23232
有料老人ホーム,アディールケアホームさや団欒,愛西市西保町六十坪41-1,15,23232
有料老人ホーム,ユーライフメゾン　みなみの風,北名古屋市西之保青野東53-1,108,23234
有料老人ホーム,るるどの風西春,北名古屋市西之保三町地３－１,61,23234
有料老人ホーム,介護付有料老人ホーム八幡の郷,北名古屋市熊之庄八幡２２８番,50,23234
有料老人ホーム,水車の森,北名古屋市片場天王森73番地,44,23234
サ高住（地域密着型）,うらら別邸レジデンス,北名古屋市熊之庄江川70番地,12,23234
有料老人ホーム,はぴね弥富,弥富市前ヶ須町東勘助110‐1,38,23235
有料老人ホーム,やとみ翔裕館,弥富市竹田4-46,30,23235
有料老人ホーム,イシス三好,みよし市福谷町才戸40番地,30,23236
有料老人ホーム,有料老人ホーム サニーライフ名古屋,長久手市五合池２２０５番地,84,23238
有料老人ホーム,ベストライフ愛知,長久手市根の神1021番地,74,23238
軽費老人ホーム,東郷春木ケアハウス,東郷町大字春木字清水ヶ根240-1,50,23302
有料老人ホーム,介護付き有料老人ホーム　とよやまの憩,豊山町大字豊場字流川２２番地,54,23342
有料老人ホーム,そんぽの家　豊山,豊山町豊場志水３７,50,23342
有料老人ホーム,永遠の郷,扶桑町大字高雄字北東川217,30,23362
軽費老人ホーム,ケアハウス　ルンビニ大治,大治町大字中島字大門先１４１,94,23424
有料老人ホーム,天然温泉有料老人ホームはるすのお家蟹江,蟹江町大字西之森字長瀬下65－22,18,23425
